id,species_id,site_id,season,site_name,ccamlr_id,latitude,longitude,w_1,w_2,obs_1,obs_2,lza_mean,lza_sd,l_a_median,l_a_mean,l_a_sd
m-rfnk3h13vr07,CHPE,ACUN,2000,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,8.834762225756641,0.6045883248914163,0.9652612778726464,1.0187071114997568,0.34231320058001863
m-rfnk3h13vr07,CHPE,ACUN,2001,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,8.799706770097208,0.5366549589508375,1.1572546047736916,1.2143968189178955,0.40182750022541236
m-rfnk3h13vr07,CHPE,ACUN,2002,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,8.941312178022269,0.45477108210978856,1.0137739991912533,1.0680914897760792,0.3626031534386535
m-rfnk3h13vr07,CHPE,ACUN,2003,Acuna Island,48.2,-60.7612,-44.637,1,1,0,1,8.952551902454951,0.3304005923670681,0.9971814619434798,1.0542761624845391,0.3560525095211724
m-rfnk3h13vr07,CHPE,ACUN,2004,Acuna Island,48.2,-60.7612,-44.637,1,1,1,0,8.951174561653486,0.02483600938963087,0.9622029105634444,1.0258786111196774,0.3580089454744165
m-rfnk3h13vr07,CHPE,ACUN,2005,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,8.919106158535444,0.3406553260929149,1.026789312092696,1.0914029420364946,0.38150904369639893
m-rfnk3h13vr07,CHPE,ACUN,2006,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,8.949626977881609,0.4765153875512639,0.9539197796590482,1.0085645864897983,0.35376311550801176
m-rfnk3h13vr07,CHPE,ACUN,2007,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,8.900981619221941,0.5785344135125169,1.0598279602410228,1.1224449990994039,0.38951467999214856
m-rfnk3h13vr07,CHPE,ACUN,2008,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,8.960016677682761,0.663621285701964,0.9237521384134146,0.9766847365754916,0.33230841949802337
m-rfnk3h13vr07,CHPE,ACUN,2009,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,8.881212583301314,0.7418788252906328,1.0186155223254878,1.0768541863163077,0.3697014798566522
m-rfnk3h13vr07,CHPE,ACUN,2010,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,8.899578575858332,0.8122130267059673,1.0590533390587924,1.121457587696577,0.38566640405082386
m-rfnk3h13vr07,CHPE,ACUN,2011,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,8.958037405198452,0.8802459378660277,0.9600338001770756,1.0197844868600123,0.35377774055015654
m-rfnk3h13vr07,CHPE,ACUN,2012,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,8.920813949042234,0.9331553264307825,1.0317591394367602,1.0880785171648562,0.37891934976760333
m-rfnk3h13vr07,CHPE,ACUN,2013,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,8.948558938789143,0.9954195684297606,1.1182446863530813,1.1768852363758568,0.4045652412298915
m-rfnk3h13vr07,CHPE,ACUN,2014,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,9.055638682426219,1.0466630644406536,0.9538702142026492,1.0062795535690745,0.3481367545197153
m-rfnk3h13vr07,CHPE,ACUN,2015,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,9.005485929708732,1.0995637024151614,1.0002713710307236,1.0542193573982366,0.3625708228372945
m-rfnk3h13vr07,CHPE,ACUN,2016,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,9.002464032464399,1.1525618158705389,0.7774908098292057,0.825333403609339,0.2921392118938071
m-rfnk3h13vr07,CHPE,ACUN,2017,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,8.75151640471027,1.196534631095746,0.9562304736887535,1.013484890937439,0.3490915288477828
m-rfnk3h13vr07,CHPE,ACUN,2018,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,8.709942719670874,1.2349202407659567,1.011063236365239,1.0741740878732853,0.37201092793778184
m-rfnk3h13vr07,CHPE,ACUN,2019,Acuna Island,48.2,-60.7612,-44.637,1,1,0,0,8.72507709455989,1.279520078708165,0.9875351340863465,1.0464518231620201,0.369093404035468
m-rfnk3h13vr07,CHPE,ACUN,2020,Acuna Island,48.2,-60.7612,-44.637,1,NA,0,NA,8.711291978647687,1.3239722737269761,NA,NA,NA
m-rfnk3h13vr07,CHPE,AILS,1970,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,7.484022966307408,1.2279146379902457,1.100160082588241,1.170052728741399,0.41130204242653173
m-rfnk3h13vr07,CHPE,AILS,1971,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,7.582222670474961,1.18689098135957,1.089032903067429,1.1546989374257783,0.40212661378235026
m-rfnk3h13vr07,CHPE,AILS,1972,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,7.6696100897297725,1.1487612395580822,1.0960938407869558,1.1671920532944766,0.4143095409404644
m-rfnk3h13vr07,CHPE,AILS,1973,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,7.765376477480125,1.1006917282980089,1.091518058518084,1.1598223887623662,0.4079790626373746
m-rfnk3h13vr07,CHPE,AILS,1974,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,7.854934090840265,1.0487866921386506,1.0958074715687738,1.1667383734801622,0.4217130878643974
m-rfnk3h13vr07,CHPE,AILS,1975,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,7.948068968615112,0.9834920314813508,1.1000561696997626,1.1629618725254496,0.41110635567655546
m-rfnk3h13vr07,CHPE,AILS,1976,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.040901113626331,0.9253452765815006,1.0977914225895287,1.1639881110841739,0.41233292395172483
m-rfnk3h13vr07,CHPE,AILS,1977,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.133349983015965,0.8593853217263685,1.1326273339342363,1.1986033232661424,0.4214303673414211
m-rfnk3h13vr07,CHPE,AILS,1978,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.256048193924254,0.7910399426835244,1.1347074898071754,1.1958530580334243,0.41391033642487346
m-rfnk3h13vr07,CHPE,AILS,1979,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.377632127526235,0.7150958594184011,1.094178193810278,1.1671531314214534,0.40726000673755053
m-rfnk3h13vr07,CHPE,AILS,1980,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.47488221870119,0.6297542078735278,1.0970725321178376,1.1640808780114986,0.4055363670130923
m-rfnk3h13vr07,CHPE,AILS,1981,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.569393948454724,0.5284607857458806,1.0677795335641767,1.1393809171171436,0.41133861738945365
m-rfnk3h13vr07,CHPE,AILS,1982,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,1,8.64004058769744,0.4048140125498111,1.085198718540151,1.1506292187974996,0.39812996949269064
m-rfnk3h13vr07,CHPE,AILS,1983,Ailsa Craig,48.2,-60.78,-44.631,1,1,1,0,8.723958178911348,0.22357803378383034,1.1174063163018029,1.1787221407969348,0.39842598571580523
m-rfnk3h13vr07,CHPE,AILS,1984,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.833815705746643,0.39561665106196847,1.0531181283387703,1.109990552685736,0.3756131569039657
m-rfnk3h13vr07,CHPE,AILS,1985,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.88376829972839,0.5060386578227318,1.0803600904560668,1.143714644897574,0.3965522172813158
m-rfnk3h13vr07,CHPE,AILS,1986,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.961646892832162,0.5921234642070737,0.9083369988209649,0.9552692152834474,0.3223752599201955
m-rfnk3h13vr07,CHPE,AILS,1987,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.86124732978215,0.6627438633673883,0.944966810308292,0.9970504772180392,0.34501963457787826
m-rfnk3h13vr07,CHPE,AILS,1988,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.801808596130375,0.7265912215296713,0.9868067398242295,1.039964201032557,0.3576539734921248
m-rfnk3h13vr07,CHPE,AILS,1989,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.7855940613564,0.7777599776734815,0.8823376924979511,0.9306949455862705,0.32063384668220524
m-rfnk3h13vr07,CHPE,AILS,1990,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.657341443631699,0.8175376747276021,0.9275538909587988,0.9831764642635675,0.34002964085179044
m-rfnk3h13vr07,CHPE,AILS,1991,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.58443477145677,0.8543889280064078,1.0325617831392997,1.084600168908213,0.36618294225575504
m-rfnk3h13vr07,CHPE,AILS,1992,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.610901787456328,0.8893639679803577,0.9219853833139575,0.9847058064889087,0.34724898517015335
m-rfnk3h13vr07,CHPE,AILS,1993,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.537794925288324,0.9206071880672849,0.9791503277985508,1.0313663295856088,0.35145248689526976
m-rfnk3h13vr07,CHPE,AILS,1994,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.513124219744675,0.9451110670013739,0.9789128528338221,1.034526362173199,0.35385181644155755
m-rfnk3h13vr07,CHPE,AILS,1995,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.491441866201402,0.9710323505519061,0.9420862028685537,0.9904064801463939,0.33219935623647273
m-rfnk3h13vr07,CHPE,AILS,1996,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.427593814420124,0.9860168896060314,0.9796069477592289,1.042199444339212,0.3607536436580856
m-rfnk3h13vr07,CHPE,AILS,1997,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.41263749116742,0.9927715173719964,0.9996434996221806,1.0553592812512849,0.35684489697622684
m-rfnk3h13vr07,CHPE,AILS,1998,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.412008245491897,1.0001678513026409,0.9693435389364181,1.0218054817044753,0.3483954897823872
m-rfnk3h13vr07,CHPE,AILS,1999,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.37863873553627,1.0110682198944931,1.0069991805207952,1.0653473212412559,0.36360357880862526
m-rfnk3h13vr07,CHPE,AILS,2000,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.387064082128756,1.0249852472537768,0.9306731698876665,0.9857651291321452,0.33735515917357856
m-rfnk3h13vr07,CHPE,AILS,2001,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.316604099388828,1.018968607611345,1.0960407400687522,1.1564679304915373,0.3977717699920489
m-rfnk3h13vr07,CHPE,AILS,2002,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.405770694186533,1.0302203452982641,0.9648558375770416,1.0181712444972455,0.3481678446219139
m-rfnk3h13vr07,CHPE,AILS,2003,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.368385894916983,1.0196097842934215,0.9506923060971111,1.0038893746086741,0.3388665842499989
m-rfnk3h13vr07,CHPE,AILS,2004,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.318372474064775,1.0096898945785449,0.9640017434196013,1.0162630257875518,0.34779078845878497
m-rfnk3h13vr07,CHPE,AILS,2005,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.279166857812683,1.0008269084624324,1.0286830142109809,1.088233735769773,0.369370390005075
m-rfnk3h13vr07,CHPE,AILS,2006,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.30889760548295,0.9916821975262148,0.9666862495015449,1.0123492043703985,0.3402117271211379
m-rfnk3h13vr07,CHPE,AILS,2007,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.266769637494168,0.9708100027867991,1.0598923552244939,1.1273708071470105,0.3911312821998672
m-rfnk3h13vr07,CHPE,AILS,2008,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.330530354971836,0.9581848425386317,0.9300618420940514,0.9789860895735519,0.3309062162959505
m-rfnk3h13vr07,CHPE,AILS,2009,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.25572159658087,0.944283508608812,1.0266555351119928,1.0796763054540708,0.36680996189892623
m-rfnk3h13vr07,CHPE,AILS,2010,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.277559189411035,0.9247343492202615,1.0594248086909435,1.122017912878019,0.3804702664923969
m-rfnk3h13vr07,CHPE,AILS,2011,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.33834617197281,0.9005686012467011,0.9589515954499553,1.0172184455808757,0.34573016555898123
m-rfnk3h13vr07,CHPE,AILS,2012,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.301499544394071,0.8650165678853786,1.031219188389396,1.0894107584609927,0.37069078513833814
m-rfnk3h13vr07,CHPE,AILS,2013,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.331859400392117,0.8286535717935678,1.1117080127679912,1.1790497542816243,0.4048070903835174
m-rfnk3h13vr07,CHPE,AILS,2014,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.441095976840922,0.7908550616757036,0.9525158202648448,1.0038984884234257,0.34190083979567787
m-rfnk3h13vr07,CHPE,AILS,2015,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.390490728775966,0.7432043422538459,0.9931839184888931,1.053648041450963,0.3591095629860502
m-rfnk3h13vr07,CHPE,AILS,2016,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.388211650672103,0.6894925061519752,0.7872988700776004,0.8298093534652478,0.2853599218200689
m-rfnk3h13vr07,CHPE,AILS,2017,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,0,8.145221985524762,0.6238126262998739,0.9652394071041678,1.019747186085601,0.3496503305409126
m-rfnk3h13vr07,CHPE,AILS,2018,Ailsa Craig,48.2,-60.78,-44.631,1,1,0,1,8.109180808104977,0.5458848192324727,0.9983255231505773,1.0630220342764491,0.3661287657125116
m-rfnk3h13vr07,CHPE,AILS,2019,Ailsa Craig,48.2,-60.78,-44.631,1,1,1,0,8.114267985559565,0.43807003473669537,0.9804841616779139,1.0399861321752262,0.36829717705348125
m-rfnk3h13vr07,CHPE,AILS,2020,Ailsa Craig,48.2,-60.78,-44.631,1,NA,0,NA,8.094428027223975,0.5567376356883709,NA,NA,NA
m-rfnk3h13vr07,CHPE,AITC,1970,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,6.042656586273866,1.7316314152679169,1.0964287392606211,1.1588491461997192,0.41137018974741213
m-rfnk3h13vr07,CHPE,AITC,1971,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,6.13076236733245,1.697900254540464,1.1005710085726208,1.1650050192161001,0.41426489537908795
m-rfnk3h13vr07,CHPE,AITC,1972,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,6.22403686600368,1.6608784213287886,1.1056107093371765,1.1694455654405518,0.41038284370118205
m-rfnk3h13vr07,CHPE,AITC,1973,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,6.321608033779029,1.6171195013148536,1.1034780195094493,1.1677959173015962,0.421475406839771
m-rfnk3h13vr07,CHPE,AITC,1974,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,6.416542090181334,1.5860852823275684,1.098097243710003,1.1653518232817377,0.41456033164390005
m-rfnk3h13vr07,CHPE,AITC,1975,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,6.509933392528788,1.5514640193058484,1.0847522044348843,1.1621319623997823,0.4210635351259371
m-rfnk3h13vr07,CHPE,AITC,1976,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,6.59957523747114,1.5083741417738148,1.1010031762717247,1.1666318308846721,0.4129901008630404
m-rfnk3h13vr07,CHPE,AITC,1977,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,6.695338562524135,1.4699507605215945,1.1351734180906183,1.2029039728347253,0.4178709848834993
m-rfnk3h13vr07,CHPE,AITC,1978,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,6.82268487143543,1.4420819125102888,1.119445519669238,1.1982934882189522,0.43154560307250817
m-rfnk3h13vr07,CHPE,AITC,1979,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,6.943265789971292,1.410550499845486,1.1001505780369913,1.1624411608653324,0.405930337158508
m-rfnk3h13vr07,CHPE,AITC,1980,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,7.035945179287915,1.3691548238269633,1.094502851144279,1.1587802831235896,0.4001190740478205
m-rfnk3h13vr07,CHPE,AITC,1981,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,7.127066403824419,1.327664838228514,1.0743643736038608,1.134664130114363,0.3914404841305881
m-rfnk3h13vr07,CHPE,AITC,1982,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,7.19687284112688,1.2880559341574562,1.0825942452271253,1.1433419136115557,0.3982168445234173
m-rfnk3h13vr07,CHPE,AITC,1983,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,7.273610718340385,1.2415575905026168,1.2501830605342956,1.320074826404757,0.4604836758438453
m-rfnk3h13vr07,CHPE,AITC,1984,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,7.493894905666117,1.1939295669012162,1.1733241283781277,1.243015087855219,0.43809409009353856
m-rfnk3h13vr07,CHPE,AITC,1985,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,7.653018426359921,1.1437368764919318,1.1848866866213896,1.2532891423812418,0.43929060502324263
m-rfnk3h13vr07,CHPE,AITC,1986,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,7.821175115031328,1.098431366638179,1.0026258759690077,1.063174107840329,0.3735771120325604
m-rfnk3h13vr07,CHPE,AITC,1987,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,7.824771394724676,1.0515366400848185,1.0524834266600571,1.1122699277379497,0.38106545412698395
m-rfnk3h13vr07,CHPE,AITC,1988,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,7.8759587387196035,0.9997183692515428,1.087268944592107,1.1458524334251805,0.38866852594729645
m-rfnk3h13vr07,CHPE,AITC,1989,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,7.956947728188095,0.9458793130880806,0.9670051423006378,1.0249622656847128,0.3563260418203864
m-rfnk3h13vr07,CHPE,AITC,1990,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,7.924400604213838,0.8913973599201647,1.0436136226908128,1.1019349537259613,0.3787380764641648
m-rfnk3h13vr07,CHPE,AITC,1991,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,7.965306604805582,0.8206426395581209,1.1338363154307591,1.2029932247986863,0.4236690263231672
m-rfnk3h13vr07,CHPE,AITC,1992,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,8.092103459219496,0.7498139891925489,1.0201279469850264,1.0878328136019202,0.38275565464963285
m-rfnk3h13vr07,CHPE,AITC,1993,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,8.118320569754015,0.6694496407542515,1.0861389849718812,1.1503912412322135,0.4005451099564981
m-rfnk3h13vr07,CHPE,AITC,1994,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,8.201379685410092,0.5799271064336587,1.1014195278395515,1.1612603885064128,0.40361870713846615
m-rfnk3h13vr07,CHPE,AITC,1995,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,8.293777399675273,0.4715472306714769,1.0573035900377428,1.113180792653445,0.3828073954973677
m-rfnk3h13vr07,CHPE,AITC,1996,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,1,8.345141647558814,0.33580133524985617,1.0990485995678747,1.1585942372911826,0.3964208414941952
m-rfnk3h13vr07,CHPE,AITC,1997,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,1,0,8.436478356525551,0.024896356918324827,1.0339712780158412,1.0895940092509746,0.3615189117216247
m-rfnk3h13vr07,CHPE,AITC,1998,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,8.470607715760107,0.32162473147489473,1.0029611985865305,1.0506929979055983,0.3491559639247755
m-rfnk3h13vr07,CHPE,AITC,1999,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,8.468094440049015,0.4351233406529941,1.038008698409299,1.0922899430656798,0.3556224621019101
m-rfnk3h13vr07,CHPE,AITC,2000,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,8.505278554470957,0.49702066768224545,0.9536542330724819,1.006012254801686,0.33221586297073086
m-rfnk3h13vr07,CHPE,AITC,2001,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,8.459463641800758,0.5405748731315078,1.1195069821909858,1.1755439369056888,0.3896235576309574
m-rfnk3h13vr07,CHPE,AITC,2002,Barrientos Island (Aitcho Islands),48.1,-62.4071,-59.7517,1,1,0,0,8.569097974873523,0.5566741118836896,0.9782900633601375,1.0306450094382462,0.3372851245883661
